index,time,abs_correlation_sum,correlation_sum_threshold,threshold_metric,metric_input,template,snr
111,2016-08-21T07:31:07.338400Z,3.64657115936,3.18656921387,MAD,8.0,1970_01_01t00_00_17,5.13405937069
112,2016-08-21T10:43:25.538400Z,3.24886488914,3.18656921387,MAD,8.0,1970_01_01t00_00_17,3.78175256138
113,2016-08-21T19:29:49.298400Z,3.23355698586,3.18656921387,MAD,8.0,1970_01_01t00_00_17,3.96919697295
114,2016-08-21T19:49:37.878400Z,3.39111495018,3.18656921387,MAD,8.0,1970_01_01t00_00_17,4.75122104245
115,2016-08-22T07:47:41.868400Z,3.23416900635,3.12268972397,MAD,8.0,1970_01_01t00_00_17,4.13843925604
116,2016-08-22T10:16:55.948400Z,3.19053864479,3.12268972397,MAD,8.0,1970_01_01t00_00_17,3.87661712794
117,2016-08-22T10:55:46.258400Z,3.1326239109,3.12268972397,MAD,8.0,1970_01_01t00_00_17,3.93665191024
118,2016-08-22T15:42:49.008400Z,3.41355776787,3.12268972397,MAD,8.0,1970_01_01t00_00_17,3.29149858069
119,2016-08-23T01:10:01.078400Z,3.32921791077,3.09116077423,MAD,8.0,1970_01_01t00_00_17,4.60494655716
120,2016-08-23T22:22:00.938400Z,4.1731171608,3.09116077423,MAD,8.0,1970_01_01t00_00_17,5.33491717996
121,2016-08-24T05:21:10.908400Z,3.83170342445,3.15617728233,MAD,8.0,1970_01_01t00_00_17,4.52695185327
122,2016-08-24T05:46:18.268400Z,3.36954402924,3.15617728233,MAD,8.0,1970_01_01t00_00_17,3.64743168132
123,2016-08-25T03:53:26.078400Z,3.37180376053,3.08053016663,MAD,8.0,1970_01_01t00_00_17,3.26447042817
124,2016-08-25T05:38:57.838400Z,3.09574437141,3.08053016663,MAD,8.0,1970_01_01t00_00_17,3.77298696261
125,2016-08-25T05:45:12.418400Z,3.64749121666,3.08053016663,MAD,8.0,1970_01_01t00_00_17,3.7630245629
126,2016-08-26T11:06:28.868400Z,3.24605464935,3.23336029053,MAD,8.0,1970_01_01t00_00_17,4.59485673521
127,2016-08-26T11:28:46.548400Z,3.40919184685,3.23336029053,MAD,8.0,1970_01_01t00_00_17,3.13316968997
128,2016-08-26T14:30:12.838400Z,3.62505173683,3.23336029053,MAD,8.0,1970_01_01t00_00_17,3.18273301783
129,2016-08-26T21:49:01.718400Z,3.24916481972,3.23336029053,MAD,8.0,1970_01_01t00_00_17,5.06659110362
130,2016-08-27T00:23:59.608400Z,3.48117136955,3.24931001663,MAD,8.0,1970_01_01t00_00_17,3.86022748461
131,2016-08-27T07:33:53.108400Z,3.33186221123,3.24931001663,MAD,8.0,1970_01_01t00_00_17,3.24676088818
132,2016-08-27T08:30:09.788400Z,3.27437448502,3.24931001663,MAD,8.0,1970_01_01t00_00_17,3.54620652367
133,2016-08-27T09:14:58.118400Z,3.97318983078,3.24931001663,MAD,8.0,1970_01_01t00_00_17,4.24012858661
134,2016-08-28T05:05:33.048400Z,3.43340325356,3.29309821129,MAD,8.0,1970_01_01t00_00_17,4.02723362276
135,2016-08-28T18:05:44.868400Z,3.46483182907,3.29309821129,MAD,8.0,1970_01_01t00_00_17,4.333051357
136,2016-08-29T13:24:39.168400Z,3.30084562302,3.28485679626,MAD,8.0,1970_01_01t00_00_17,3.30820463654
137,2016-08-29T20:55:33.428400Z,3.88720369339,3.28485679626,MAD,8.0,1970_01_01t00_00_17,4.24472848668
138,2016-08-29T22:32:50.708400Z,3.52935957909,3.28485679626,MAD,8.0,1970_01_01t00_00_17,4.38030734072
139,2016-08-30T04:00:43.998400Z,3.44957399368,3.26789498329,MAD,8.0,1970_01_01t00_00_17,4.87002708336
140,2016-08-30T14:39:00.698400Z,3.35842204094,3.26789498329,MAD,8.0,1970_01_01t00_00_17,3.74127840222
141,2016-08-30T15:13:50.158400Z,3.32652544975,3.26789498329,MAD,8.0,1970_01_01t00_00_17,3.40478772882
142,2016-08-31T01:46:22.018400Z,3.43740439415,3.20803785324,MAD,8.0,1970_01_01t00_00_17,4.23631641744
143,2016-08-31T06:31:10.588400Z,3.33600020409,3.20803785324,MAD,8.0,1970_01_01t00_00_17,4.02300050456
144,2016-08-31T08:34:05.118400Z,3.22733235359,3.20803785324,MAD,8.0,1970_01_01t00_00_17,3.89752847169
